OBJID,RADEG,DECDEG,MAG0,PRI
3039748981891564160,119.970325787,-8.21494272775,13.1588486255,1
3039749084970778368,119.98543659,-8.20303183187,13.6142906173,0
3039749188049993088,119.967979343,-8.19808918646,13.8813373731,1
3039749497287645056,119.784189167,-8.29654103146,13.7072015881,1
3039749909604502016,119.792449882,-8.25204528933,11.5747587484,6
3039750699878483328,119.77590049,-8.23307386031,11.2148128932,1
3039750734238222464,119.760263417,-8.24211224934,12.182226139,6
3039750837317436672,119.733800259,-8.23220892225,12.5719942514,1
3039751013411196928,119.743157838,-8.21070700707,13.9637335503,0
3039751180914819584,119.791348876,-8.21257482434,10.970259002,1
3039751524512200960,119.806769107,-8.17372520422,13.867281226,0
3039751696311599232,119.87837592,-8.21913192733,13.778144382,0
3039751833749847296,119.891919363,-8.19733127165,13.7683738271,0
3039752039908277120,119.879487261,-8.18280919399,12.7088779784,6
3039752142987489408,119.880449653,-8.16443984327,13.7183570583,1
3039752692743300352,119.923987866,-8.12736555738,13.1192822002,6
3039752898901733248,119.870110579,-8.1619635613,13.6958659353,0
3039753208139377024,119.826520305,-8.14106856269,13.2063473665,6
3039753860974423552,120.244587106,-8.3668042031,12.7571847395,0
3039754032773587584,120.241491295,-8.34715612434,13.5276773823,1
3039754788687354112,120.273276966,-8.29790156746,13.5223473003,6
3039757193869036160,120.272768605,-8.25193413088,13.1668850631,1
3039757193869036416,120.259814254,-8.25361595472,12.3478404562,0
3039757228228773888,120.277350089,-8.23928639208,12.5486129115,0
3039757777984585856,120.320500723,-8.20418445589,13.4677249236,0
3039758155941706240,120.314982604,-8.1766378573,13.5363020748,1
3039758602618310144,120.128250033,-8.26777408626,13.7801279361,0
3039758602624336768,120.119731845,-8.25991268454,13.8806525531,1
3039758946215691904,120.224957888,-8.23751049107,10.8142802906,0
3039759427252684288,120.100042138,-8.24664291551,13.8903984729,1
3039759873928627328,120.146464681,-8.21771000599,13.4386811414,6
3039759908288365312,120.161815518,-8.21509984254,12.3192841923,6
3039761115174832000,120.301085365,-8.16585186733,13.6336665777,0
3039761248318158464,120.24811078,-8.16876321829,12.793356169,0
3039761317037633536,120.2406916,-8.16278994421,13.7548198061,6
3039761523196066944,120.189066071,-8.19370807747,13.7285027375,1
3039761626275280128,120.195739632,-8.16721102287,13.2674799661,0
3039761660635019264,120.208166056,-8.17178565254,13.2820849873,0
3039761798073971328,120.170077901,-8.16586382618,12.3498655058,0
3039761798073971584,120.166710601,-8.16606436695,13.9199285426,1
3039761832433710464,120.179999227,-8.16785418408,12.6719544175,1
3039762313470922496,120.264394375,-8.11389425609,13.4168744196,0
3039762519628471680,120.235298254,-8.10323342684,12.9071838292,0
3039762691427173376,120.393559072,-8.21544370677,10.1042130243,0
3039762897585602816,120.383092628,-8.20416585459,11.2370854516,1
3039762931945340416,120.396480599,-8.20039395825,13.8197196459,6
3039763138110066688,120.405507957,-8.17373750105,12.0420141085,0
3039763859663927168,120.390477618,-8.16894544371,12.0805851404,6
3039764512493297664,120.439067027,-8.10906503392,12.7263043484,1
3039764890452034816,120.484898531,-8.14764229498,12.9651806769,0
3039765165328326912,120.462403072,-8.11483905595,12.8007297556,0
3039765337127016704,120.504210115,-8.08983405898,12.8705811068,1
3039765371488371840,120.545486226,-8.10779090766,13.7601682116,6
3039765612006540160,120.559272993,-8.07093251896,11.1226223268,6
3039765646366278656,120.522420208,-8.0909802338,11.6978561274,6
3039765852523090688,120.529520169,-8.06970035908,11.8393910586,0
3039766539717857920,120.489205832,-8.06906389501,11.8245714737,6
3039767123833415808,120.322782862,-8.13868368471,12.5605649442,1
3039767226912629504,120.32852529,-8.12166452945,11.5324310809,1
3039767673589226240,120.358259982,-8.09503659013,13.8973166644,6
3039767707948963968,120.387624939,-8.08749475327,13.7332458369,6
3039768330719827072,120.291299004,-8.09081423202,12.3165221578,1
3039768395143732096,120.261586426,-8.09562113634,13.2906550813,1
3039768738741112960,120.313804126,-8.06128802525,12.4744418119,6
3039768944899542272,120.30600446,-8.05150517284,12.1365753261,0
3039769151058982272,120.304891287,-8.03001803652,12.5819333776,1
3039769322862979328,120.41785138,-8.05850013022,13.9474507008,1
3039769425935879296,120.414020988,-8.04494628989,12.2920720713,1
3039770422368290432,120.361633658,-8.02163545045,13.4862694551,0
3039771040843578624,120.433234623,-7.97033955622,11.6593819266,0
3039771178282531968,120.399813404,-7.96625323675,13.5816639091,0
3039771315727808000,120.423903951,-7.95588976341,13.4422911053,6
3039771384440961152,120.402729137,-7.94526962907,11.0267787392,0
3039771624965874560,120.068651821,-8.20209293388,13.9894920723,1
3039771865477315200,120.070488511,-8.18025793717,10.5423569463,1
3039772002916267904,120.11321011,-8.17095361445,13.5711827837,6
3039772140355219712,120.138506626,-8.16430597275,12.3477680684,0
3039772346513648512,120.077922232,-8.14767805104,13.4673290609,6
3039772380873386752,120.105336075,-8.14772443139,10.2918103695,6
3039772415233124864,120.113580224,-8.14157672412,12.3406329773,0
3039772522608666368,120.009703756,-8.19275035912,9.25630296653,6
3039773205507106432,120.07962118,-8.13109237315,11.9644064615,6
3039773205507106560,120.082621476,-8.13345631378,12.3441071263,1
3039773239866844288,120.092084891,-8.12622960292,11.6029164731,0
3039773411665535616,120.026181057,-8.11977365068,9.57170926153,0
3039773652183705600,120.157258656,-8.13754385871,13.3624772222,1
3039773858342134144,120.164979553,-8.11789609419,13.0005352466,1
3039774133220039680,120.142826384,-8.09833671016,13.6394623914,0
3039774167585384832,120.199414326,-8.11130110092,13.5477432469,1
3039774236300145024,120.176118836,-8.10878100722,13.8146912917,1
3039774339378468864,120.216114971,-8.08497720321,11.9662291305,1
3039774442457685120,120.164542436,-8.09867650064,12.5520781177,1
3039774476817421440,120.176781222,-8.07770578194,13.8087480921,6
3039774923494020992,120.103180927,-8.08430242641,13.9276241403,0
3039775301451141376,120.15631474,-8.06336529584,10.3212846838,6
3039775645048523264,120.118169887,-8.03788211803,8.84181577784,1
3039775816847223424,119.967176072,-8.1452145674,12.3532683409,0
3039776091725975296,119.944889883,-8.135161573,13.8481024215,1
3039776297887503872,119.955719175,-8.10280208456,13.8126470236,6
3039776435322510848,120.008131911,-8.10372198177,13.2816042091,0
3039776778919892352,120.0151281,-8.08333932655,13.381843252,1
3039776847639367296,120.000999007,-8.05906216498,13.2644504101,6
3039777259956229760,119.883958569,-8.08415978866,12.4989398692,1
3039777294315966976,119.903980456,-8.06932427958,13.4682777707,6
3039777672273087360,119.986848104,-8.04286437544,13.3537822876,1
3039777878431516928,119.964770286,-8.03443044933,11.3429602294,6
3039778153309425536,120.081779854,-8.06073746282,9.73761500506,0
3039778874863928832,120.08913934,-8.01232225963,12.8491749863,6
3039779562058695424,120.026423625,-7.99066111457,13.4297974349,0
3039779802576863104,120.078257816,-7.98102692162,12.2109095942,1
3039780008735292800,120.025782961,-7.97087858984,12.0890651136,6
3039780077454768896,120.051492258,-7.96123860718,13.9527211267,0
3039780558491110784,120.199948724,-8.05220548549,11.7058029296,0
3039781142607711616,120.261198455,-7.99733944196,12.6587201788,6
3039781451845338368,120.215817755,-8.01164423419,13.8764674513,6
3039781898520904320,120.247674039,-7.99004088306,13.165399816,6
3039781898527069184,120.241786332,-7.99141382581,13.3346075679,0
3039782001601195520,120.259141738,-7.97462042798,13.9433425007,0
3039782688794886400,120.297691078,-7.98506895989,13.4450487675,1
3039782791874100224,120.298614307,-7.96369145637,11.0833299227,1
3039782791879088384,120.296768097,-7.96253157584,11.8794930058,1
3039782963672791936,120.374352512,-7.96214190622,10.8161455921,1
3039783307270174720,120.331739216,-7.93111794245,13.5937558729,1
3039783375990773248,120.359611864,-7.92536447964,13.6359890294,6
3039783582148082048,120.268919803,-7.94787788481,13.7374398175,0
3039784028825816704,120.278282061,-7.90387738465,13.86521878,6
3039784303702585472,120.341800102,-7.87961818958,12.9833945952,1
3039784853458401920,120.168167187,-7.95988121429,13.7151769357,6
3039784956537618048,120.11644731,-7.97464737087,13.9512024917,1
3039785128337413760,120.149265618,-7.94665966186,13.801390867,0
3039785471933691776,120.181564822,-7.9288699531,13.5201405693,1
3039785506293430016,120.157025242,-7.92507516695,13.5225735834,0
3039785609372644608,120.19802649,-7.91329481711,13.5992291945,1
3039785678092121216,120.19338853,-7.90787624181,13.6323777356,6
3039785952970028544,120.121808937,-7.91912212551,12.0454206107,1
3039786159128458624,120.109862221,-7.91396860963,13.1476703846,0
3039787018121917184,120.242817365,-7.89621829258,13.5346816413,1
3039787602237468160,120.29339783,-7.85194779152,11.3670175349,0
3039787980194590720,120.171035314,-7.87488779655,13.2112120866,1
3039788048914067200,120.221337875,-7.8661372804,12.9046444073,6
3039788255072497280,120.163095249,-7.85490063248,13.4835755715,6
3039788289432235136,120.165505203,-7.84287824802,13.0228734598,6
3039788633029618688,120.260225659,-7.82084726652,12.4461680129,0
